trial_id,scraped_at,extractor_version,has_participant_flow,dropout_rate_pct,started_n,completed_n,recency_decay,missing_enrollment,parse_warning
NCT02440022,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.0,285,245,0.513593,False,
NCT00345631,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.7,488,470,0.202245,False,
NCT01712789,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,682,0,0.586334,False,
NCT04509674,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.4,6522,5063,0.822341,False,
NCT00617123,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,38.0,258,160,0.264217,False,
NCT00987389,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.0,704,676,0.477837,False,
NCT03735979,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.0,514,478,0.895918,False,
NCT00249873,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,34.2,7554,4970,0.230287,False,
NCT01499953,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.1,472,448,0.428712,False,
NCT00732641,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,89.3,244,26,0.266168,False,
NCT00240331,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.4,2773,2513,0.222179,False,
NCT01665053,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.8,1684,1637,0.539076,False,
NCT01492361,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.6,8179,7314,0.509828,False,
NCT01012674,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.4,211,187,0.268071,False,
NCT01627327,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.3,623,565,0.320385,False,
NCT02197416,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.1,213,200,0.58328,False,
NCT00778921,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.7,847,782,0.235372,False,
NCT02884206,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.9,706,488,0.723749,False,
NCT00003816,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,361,361,0.565555,False,
NCT01890434,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.2,478,458,0.44881,False,
NCT02158806,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.6,251,242,0.464087,False,
NCT00869206,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.1,1822,1766,0.454385,False,
NCT00282984,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.9,703,591,0.218985,False,
NCT01237223,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,35.4,1342,867,0.277854,False,
NCT03682185,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.2,421,378,0.666048,False,
NCT00141778,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.7,458,432,0.260419,False,
NCT00412984,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,26.4,18201,13398,0.279441,False,
NCT04362085,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,465,465,0.687902,False,
NCT02100514,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,82.4,746,131,0.475348,False,
NCT02207634,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.7,1974,1921,0.448917,False,
NCT00307047,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.2,3687,3569,0.303074,False,
NCT01294462,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.1,801,672,0.307494,False,
NCT02319005,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.6,206,143,0.463976,False,
NCT03067441,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.2,1462,1372,0.581345,False,
NCT00662831,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,59.8,276,111,0.264217,False,
NCT02414841,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.5,613,524,0.555971,False,
NCT04592419,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,53.3,568,265,0.767635,False,
NCT00124072,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.7,12064,10046,0.214254,False,
NCT02809131,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.9,1010,890,0.685619,False,
NCT00616772,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,31.8,682,465,0.312053,False,
NCT00628498,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.3,1206,1154,0.441414,False,
NCT01307033,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.5,278,235,0.319094,False,
NCT03001076,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.5,269,257,0.500475,False,
NCT00591578,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,84.3,984,154,0.25113,False,
NCT03399370,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.4,1561,1415,0.574622,False,
NCT02322320,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,273,273,0.560876,False,
NCT00368277,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,24.5,901,680,0.209726,False,
NCT01895777,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.2,267,253,0.582588,False,
NCT00151775,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.2,362,289,0.220602,False,
NCT01556997,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.3,837,751,0.323595,False,
NCT00902538,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,66.0,2204,749,0.264217,False,
NCT01709513,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,29.9,314,220,0.470855,False,
NCT00508820,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,29.2,407,288,0.273859,False,
NCT02892149,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.9,3554,2846,0.601846,False,
NCT02107898,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.3,216,198,0.404683,False,
NCT00273052,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,27.6,568,411,0.20799,False,
NCT00335452,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.4,25086,24491,0.240569,False,
NCT00744848,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,204,204,0.228762,False,
NCT03961360,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.0,220,209,0.782538,False,
NCT01239797,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,646,0,0.659754,False,
NCT02930018,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.8,1105,1096,0.583418,False,
NCT03064126,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,25.9,440,326,0.820196,False,
NCT01080391,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.4,792,781,0.492344,False,
NCT00618774,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.5,259,250,1.0,False,
NCT00687882,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.0,532,468,0.708451,False,
NCT00300482,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.6,1439,1243,1.0,False,
NCT01776424,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,53.5,27395,12745,0.668424,False,
NCT00794573,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,27.5,302,219,0.41352,False,
NCT01734928,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,559,0,0.723234,False,
NCT00243919,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.3,408,362,0.305312,False,
NCT02239120,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.7,5390,5243,0.522695,False,
NCT02427802,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.2,612,476,0.444569,False,
NCT00046228,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.8,2452,2407,0.208188,False,
NCT00643201,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.3,5395,5107,0.325753,False,
NCT02072434,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.5,2199,2055,0.41985,False,
NCT01456000,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.1,353,342,0.416574,False,
NCT01786993,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.8,381,359,0.431879,False,
NCT00103506,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,646,0,0.363079,False,
NCT01644175,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,26.9,316,231,0.35786,False,
NCT01181102,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.5,716,619,0.249466,False,
NCT02136134,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,498,0,0.835326,False,
NCT02271230,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,25871,25871,0.584944,False,
NCT01976338,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.0,283,266,0.425266,False,
NCT01830543,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,24.7,2124,1599,0.437762,False,
NCT02504216,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.4,6564,6538,0.590384,False,
NCT01785472,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.5,1438,1373,0.368375,False,
NCT01330628,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,43.7,252,142,0.393038,False,
NCT02666664,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.4,2230,2110,0.50573,False,
NCT00041938,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.0,2305,2236,0.365674,False,
NCT03053440,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,201,0,0.729961,False,
NCT02412878,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.1,478,444,0.541128,False,
NCT01286558,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.3,225,222,1.0,False,
NCT03815292,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,275,275,0.592912,False,
NCT00143598,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.1,806,620,0.296667,False,
NCT04518293,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,41.3,2244,1318,0.80975,False,
NCT01545232,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,680,680,0.347727,False,
NCT02630316,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.9,326,258,0.588425,False,
NCT01877915,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.4,5022,4900,0.508378,False,
NCT00781391,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.7,21105,18635,0.330504,False,
NCT00325403,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.8,349,280,0.275882,False,
NCT00853827,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,38.7,652,400,0.321222,False,
NCT02234843,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.2,500,444,0.54409,False,
NCT02988115,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.2,345,327,0.504291,False,
NCT00577135,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,308,308,0.249466,False,
NCT04807400,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.7,892,734,0.766543,False,
NCT01181167,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.0,610,555,0.25113,False,
NCT00846365,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.6,1085,948,0.256675,False,
NCT01920711,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.3,4822,4085,0.560876,False,
NCT01651780,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.6,803,782,0.395941,False,
NCT01565941,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.1,713,698,0.49917,False,
NCT02447172,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.2,524,460,0.441414,False,
NCT00618956,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.4,321,246,1.0,False,
NCT00909870,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.3,537,487,0.283988,False,
NCT01001572,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,32.9,932,625,0.254793,False,
NCT01084239,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.3,1000,987,0.298717,False,
NCT01959243,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.4,507,490,0.36498,False,
NCT03473223,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.1,18226,18022,0.824687,False,
NCT04564742,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.2,4017,4008,0.798677,False,
NCT02073682,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,66.2,1046,354,0.482968,False,
NCT00501059,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.0,12546,8786,0.449343,False,
NCT03275285,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,37.7,302,188,0.909633,False,
NCT01969708,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.9,362,348,0.651815,False,
NCT01976312,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.3,252,226,0.423855,False,
NCT00429364,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.7,608,543,0.352883,False,
NCT01031095,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,200,200,0.256675,False,
NCT04873934,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.0,400,356,0.878022,False,
NCT00423319,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.8,5407,4931,0.240569,False,
NCT00887978,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.9,310,270,0.281906,False,
NCT02867813,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.1,5035,4174,0.714192,False,
NCT00786474,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.2,1884,1804,0.384821,False,
NCT00890409,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.0,256,215,0.16882,False,
NCT03400800,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.6,1617,1542,0.571765,False,
NCT00624065,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.0,432,389,0.218985,False,
NCT01644188,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,27.4,720,523,0.39877,False,
NCT02541383,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.0,1085,835,0.80975,False,
NCT01615198,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.3,588,545,0.335325,False,
NCT00620542,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,53.2,2333,1093,0.279906,False,
NCT00689936,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,47.9,1623,845,0.43631,False,
NCT00433836,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.3,300,281,0.228762,False,
NCT00143507,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.3,10917,9578,0.209726,False,
NCT00591266,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.0,566,532,0.231988,False,
NCT00496769,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,59.6,5598,2264,0.470185,False,
NCT00433966,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.5,3602,2790,0.266168,False,
NCT01663402,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.0,18924,15325,0.498105,False,
NCT02344290,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.6,7769,6402,0.807638,False,
NCT00075829,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,61.1,710,276,0.325753,False,
NCT04404166,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,18.0,500,410,0.852554,False,
NCT02064439,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.8,3365,2902,0.448172,False,
NCT00386607,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,75.9,601,145,0.217379,False,
NCT00699998,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.1,9326,8753,0.300923,False,
NCT00497146,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,48.9,227,116,0.298717,False,
NCT00004562,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.8,2201,2008,0.279906,False,
NCT01000727,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.7,13026,12675,0.359819,False,
NCT03551496,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.9,201,175,0.831172,False,
NCT00549302,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,39.2,357,217,0.296667,False,
NCT03354273,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.8,730,578,0.721862,False,
NCT00763867,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.9,216,199,0.312053,False,
NCT00065806,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,17.6,221,182,0.245822,False,
NCT00696436,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.0,1291,1175,0.238805,False,
NCT03683030,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.9,397,342,0.708956,False,
NCT01156571,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.3,11145,11109,0.318867,False,
NCT00446511,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.0,250,225,0.235372,False,
NCT02866175,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.6,1506,1196,0.560743,False,
NCT00708435,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.4,216,174,0.266168,False,
NCT02994927,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.1,331,301,0.580793,False,
NCT01539083,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,37.9,256,159,0.496452,False,
NCT01582854,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.9,503,433,0.376508,False,
NCT04986202,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.5,711,672,0.850734,False,
NCT02813265,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.8,915,908,0.484806,False,
NCT00094302,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.9,3445,2622,0.332945,False,
NCT01150357,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.5,267,255,0.368375,False,
NCT00444600,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.4,854,799,0.352883,False,
NCT00291330,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.8,2539,2341,1.0,False,
NCT00847626,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.3,1715,1470,0.258509,False,
NCT01101035,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,45.0,6198,3410,0.476251,False,
NCT00922480,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,70.3,505,150,0.240569,False,
NCT00300469,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,14.9,609,518,1.0,False,
NCT00797862,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,22.2,1254,976,0.266168,False,
NCT00434161,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.5,281,257,0.303074,False,
NCT01396083,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.9,243,185,0.350295,False,
NCT00553267,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.4,947,905,1.0,False,
NCT01217307,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.3,380,379,0.407575,False,
NCT00525824,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.7,833,752,0.220602,False,
NCT03381742,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,3043,3043,0.545901,False,
NCT00075088,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,794,794,0.235372,False,
NCT00281580,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.0,1461,1344,1.0,False,
NCT00591773,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.2,551,495,0.230287,False,
NCT02195479,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,706,0,0.878022,False,
NCT01976988,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.3,410,376,0.393038,False,
NCT00300430,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,31.2,2201,1514,1.0,False,
NCT00168298,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,25.1,668,500,0.220812,False,
NCT00414609,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,55.5,820,365,0.281906,False,
NCT00888355,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.4,428,375,0.057136,False,
NCT02596126,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.0,2499,2450,0.715889,False,
NCT02900378,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.3,621,619,0.507413,False,
NCT02757872,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,2232,2232,0.715889,False,
NCT00440193,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,20.3,3449,2749,0.252985,False,
NCT00093015,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,32.9,4038,2709,0.237054,False,
NCT00002850,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.2,212,201,0.294492,False,
NCT01302691,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.9,327,311,0.300923,False,
NCT00695955,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,43.9,362,203,0.254793,False,
NCT02715726,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.3,615,570,0.521703,False,
NCT00887250,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,11.7,366,323,0.055902,False,
NCT02592824,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,3.5,314,303,0.633209,False,
NCT03080883,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,38.9,360,220,0.937251,False,
NCT00391469,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,1359,1359,0.337801,False,
NCT01307046,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.8,336,313,0.29709,False,
NCT00782340,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,38.4,263,162,0.262342,False,
NCT03860935,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.3,632,485,0.788318,False,
NCT00168324,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.4,599,459,0.222179,False,
NCT03355664,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.7,310,283,0.598143,False,
NCT00289887,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,19.5,261,210,0.193602,False,
NCT03888066,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,39.2,1195,727,0.681077,False,
NCT00546754,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,12.3,808,709,0.233646,False,
NCT00396877,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.5,906,892,0.249466,False,
NCT01932112,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,378,378,0.393038,False,
NCT00452530,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.9,3057,2785,0.227085,False,
NCT01685567,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,219,219,0.434965,False,
NCT01344447,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.7,479,471,0.362735,False,
NCT02301910,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,382,382,0.451053,False,
NCT00536744,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,27.7,206,149,0.262342,False,
NCT00071032,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.8,2016,1999,0.233646,False,
NCT02984384,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.7,12424,12211,0.708956,False,
NCT00623623,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.1,1899,1897,0.312053,False,
NCT00362232,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.5,3148,2849,0.208188,False,
NCT03469349,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.1,366,351,0.5719,False,
NCT06005597,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.2,407,398,0.892733,False,
NCT00739674,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,30.5,992,689,0.247637,False,
NCT00083551,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,668,668,0.368375,False,
NCT03448419,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.3,312,283,0.577356,False,
NCT02774265,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.8,329,310,0.481366,False,
NCT01908816,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,270,0,0.417267,False,
NCT00507416,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,71.1,502,145,0.325753,False,
NCT00696384,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,32.5,418,282,0.231988,False,
NCT00705575,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,10.0,688,619,0.231988,False,
NCT00894387,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,21.4,1639,1289,0.309765,False,
NCT00484315,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,77.1,1262,289,0.342728,False,
NCT02585713,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,4.3,300,287,0.588146,False,
NCT03110562,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,402,0,0.723062,False,
NCT00147199,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,9.8,235,212,0.203691,False,
NCT02861534,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.0,5050,3889,0.57258,False,
NCT02819284,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.1,905,895,0.481366,False,
NCT00434967,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.5,1524,1486,0.208188,False,
NCT00953212,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.0,304,304,0.296667,False,
NCT00439725,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,6.3,1197,1122,0.240569,False,
NCT01876368,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,5.9,376,354,0.368375,False,
NCT01603602,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.3,235,232,0.474896,False,
NCT01231373,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,2.1,235,230,0.368375,False,
NCT02546323,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,23.2,543,417,0.543961,False,
NCT00276380,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,13.7,204,176,0.230287,False,
NCT04401293,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,1.6,257,253,0.663366,False,
NCT01401647,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,0.5,3024,3009,0.416574,False,
NCT01968967,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,95.4,2139,98,0.475348,False,
NCT02252172,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,100.0,737,0,0.889772,False,
NCT03325556,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,79.8,392,79,0.580517,False,
NCT02226120,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,16.2,1980,1660,0.49504,False,
NCT01644331,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,8.2,257,236,0.419651,False,
NCT03448406,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,7.6,315,291,0.577631,False,
NCT04415658,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,69.1,838,259,0.759659,False,
NCT00809965,2026-02-06T10:52:25.758435,v2_graph_weighted_export,True,15.5,15526,13124,0.286086,False,
